index1,index1_flex,index1_axis,index1_crossaxis,index2,index2_flex,index2_axis,index2_crossaxis,fnum
174.28689137681047,174.28689137681047,-11.053228061892773,30.713200771992845,176.06356385114304,176.06356385114304,-12.023612091537949,35.82545577029203,88
167.79950266794492,167.79950266794492,-26.57591945886848,34.45474551413429,174.71574139513226,174.71574139513226,-32.459467907803514,41.36708666673551,89
141.89180408430497,141.89180408430497,-57.146358850737215,31.333442922126167,167.81087317387775,167.81087317387775,-47.20960119216502,52.174295896400835,90
141.71425879640407,141.71425879640407,-66.84871200047786,24.30486414742718,166.8180386034062,166.8180386034062,-60.39649894464195,38.04279086018852,91
161.38208274386125,161.38208274386125,-81.67028941320497,10.645536200699041,178.59791190932972,178.59791190932972,41.13123990572635,24.909472395083707,92
175.1339432760464,175.1339432760464,-88.3675904400471,2.5662781104400856,173.27513775181728,173.27513775181728,73.82213486431807,10.591855891934042,93
177.69792854938387,177.69792854938387,134.75444564949265,-13.546207769691696,167.6781895199133,167.6781895199133,52.9150541804688,16.80702253533262,94
175.2787489826873,175.2787489826873,15.312372248208412,20.329144570479336,174.5684252616981,174.5684252616981,72.41870647510748,10.011486050633918,95
173.426195908901,173.426195908901,116.85557702150216,-9.906828085551266,170.59484264687487,170.59484264687487,120.00913145498762,-8.163065740745335,96
172.0117080976941,172.0117080976941,110.29073011757004,-5.332802350676497,173.7574641859425,173.7574641859425,77.3409034540434,7.744321975423004,97
170.8947926715098,170.8947926715098,129.45507656777892,-11.272668198954776,171.66719341346496,171.66719341346496,78.23759558566718,7.51328135547696,98
170.25274991253755,170.25274991253755,139.38969802669826,-13.39384595973172,172.06246247355534,172.06246247355534,77.37554594793619,7.114126555858334,99
171.6891232813685,171.6891232813685,135.6649346687353,-13.507932766422536,172.91207102217837,172.91207102217837,74.48794383226182,8.065191554312882,100
171.74598960189604,171.74598960189604,134.71553749947944,-13.427835206832315,172.96239603442018,172.96239603442018,65.48405397839663,10.843480657740095,101
171.7694819744395,171.7694819744395,129.70554642585873,-11.331454949676793,172.94441598041766,172.94441598041766,73.41266262954561,8.421510879808068,102
